time, input, singlepole, movingaverage, highpass, median,
21.0, 156.2394462, 140.0947930096148, 140.24499882, 16.144653190385206, 141.9542372,
21.02, 119.8456957, 136.42425438945025, 140.85512850000003, -16.57855868945027, 141.9542372,
21.04, 141.9542372, 137.4266702090103, 140.8551285, 4.527566990989676, 141.9542372,
21.06, 156.2394462, 140.83684794540963, 146.10365430000002, 15.402598254590368, 156.2394462,
21.080000000000002, 167.4100111, 145.65374521877814, 148.33776728, 21.75626588122183, 156.2394462,
21.1, 23.22923003, 123.46194554571515, 121.735724046, -100.23271551571516, 141.9542372,
21.12, 133.7597114, 125.32861380710064, 124.518527186, 8.431097592899349, 141.9542372,
21.14, 84.2393626, 117.88039618419988, 112.97555226600001, -33.641033584199874, 133.7597114,
21.16, 119.8456957, 118.23664454740518, 105.696802166, 1.609051152594816, 119.8456957,
21.18, 99.03560569, 114.75608669360292, 92.021921084, -15.72048100360293, 99.03560569,
21.2, 12.19406848, 96.16474688922082, 89.814888774, -83.97067840922081, 99.03560569,
21.22, 141.9542372, 104.46497331479881, 91.453793934, 37.48926388520118, 99.03560569,
21.240000000000002, 10.85051708, 87.49555133210261, 76.77602483, -76.64503425210259, 99.03560569,
21.26, 84.2393626, 86.9053044527984, 69.65475821, -2.6659418527983902, 84.2393626,
21.28, 156.2394462, 99.4734521132981, 81.095526312, 56.765994086701916, 84.2393626,
21.3, 129.9968172, 105.00639951609037, 104.65607605600002, 24.990417683909648, 129.9968172,
21.32, 126.4334644, 108.8904674313459, 101.55192149600002, 17.542996968654112, 126.4334644,
21.34, 133.7597114, 113.39849655706377, 126.13376036000003, 20.361214842936228, 129.9968172,
21.36, 137.7391796, 117.81071384182435, 136.83372376, 19.928465758175655, 133.7597114,
21.38, 108.4835224, 116.11998087326735, 127.28253900000001, -7.636458473267357, 129.9968172,
21.400000000000002, 141.9542372, 120.80293706240457, 129.674023, 21.151300137595424, 133.7597114,
21.42, 133.7597114, 123.15160178911901, 131.13927239999998, 10.60810961088097, 133.7597114,
21.44, 156.2394462, 129.14941042775231, 135.63521936, 27.09003577224768, 137.7391796,
21.46, 133.7597114, 129.98511621307551, 134.83932572, 3.774595186924479, 133.7597114,
21.48, 141.9542372, 132.15474976069385, 141.53346868, 9.799487439306157, 141.9542372,
21.5, 146.4261779, 134.74172079200758, 142.42785682000002, 11.68445710799244, 141.9542372,
21.52, 146.4261779, 136.859753532666, 144.96115011999999, 9.566424367334028, 146.4261779,
21.54, 129.9968172, 135.61571423196986, 139.71262432, -5.618897031969841, 141.9542372,
21.56, 119.8456957, 132.7570948487334, 136.92982118000003, -12.911399148733421, 141.9542372,
21.580000000000002, 111.1237283, 128.83563078605653, 130.7637194, -17.711902486056523, 129.9968172,
21.6, 101.2448739, 123.83427506331257, 121.7274586, -22.58940116331257, 119.8456957,
21.62, 146.4261779, 127.92949227705431, 121.7274586, 18.49668562294569, 119.8456957,
21.64, 137.7391796, 129.70768691062514, 123.27593107999999, 8.03149268937486, 119.8456957,
21.66, 151.1789247, 133.5997620151887, 129.54257688, 17.5791626848113, 137.7391796,
21.68, 133.7597114, 133.62875591971908, 134.0697735, 0.1309554802809032, 137.7391796,
21.7, 141.9542372, 135.13790964165895, 142.21164616, 6.816327558341024, 141.9542372,
21.72, 119.8456957, 132.36590153668405, 136.89554972, -12.520205836684067, 137.7391796,
21.740000000000002, 137.7391796, 133.33991160472394, 136.89554972000002, 4.399267995276066, 137.7391796,
21.76, 161.6382557, 138.46953112801478, 138.98741592, 23.168724571985237, 137.7391796,
21.78, 129.9968172, 136.93368865489785, 138.23483708, -6.9368714548978225, 137.7391796,
21.8, 129.9968172, 135.67624719027367, 135.84335308, -5.67942999027365, 129.9968172,
21.82, 119.8456957, 132.80665504327152, 135.84335308, -12.960959343271536, 129.9968172,
21.84, 141.9542372, 134.464830371979, 136.6863646, 7.4894068280210035, 129.9968172,
21.86, 126.4334644, 133.00899071048323, 129.64540634, -6.575526310483231, 129.9968172,
21.88, 137.7391796, 133.86642848828484, 131.19387882, 3.8727511117151696, 129.9968172,
21.900000000000002, 123.0543518, 131.90653148933634, 129.80538574000002, -8.85217968933633, 126.4334644,
21.92, 129.9968172, 131.56035901827212, 131.83561004, -1.5635418182721068, 129.9968172,
21.94, 137.7391796, 132.6803891719882, 130.99259852, 5.0587904280118, 129.9968172,
21.96, 137.7391796, 133.5973923032102, 133.25374156, 4.141787296789787, 137.7391796,
21.98, 126.4334644, 132.29879248719166, 130.99259852, -5.865328087191667, 129.9968172,
22.0, 119.8456957, 130.0414290107304, 130.3508673, -10.19573331073044, 129.9968172,
22.02, 151.1789247, 133.8730069361417, 134.5872888, 17.305917763858275, 137.7391796,
22.04, 137.7391796, 134.5738251433898, 134.5872888, 3.165354456610194, 137.7391796,
22.06, 173.5942396, 141.64702628652455, 141.7583008, 31.947213313475434, 137.7391796,
22.080000000000002, 195.1100703, 151.33823201300595, 155.49362198000003, 43.77183828699402, 151.1789247,
22.1, 156.2394462, 152.22667141768588, 162.77237208000003, 4.012774782314111, 156.2394462,
22.12, 195.1100703, 160.00011283853945, 171.55860120000003, 35.1099574614605, 173.5942396,
22.14, 123.0543518, 153.30298255812258, 168.62163564000002, -30.24863075812259, 173.5942396,
22.16, 173.5942396, 156.98116344120479, 168.62163564000002, 16.61307615879519, 173.5942396,
22.18, 123.0543518, 150.83127584453842, 154.21049194000003, -27.776924044538454, 156.2394462,
22.2, 212.5568665, 162.0202271784707, 165.47397600000002, 50.536639321529286, 173.5942396,
22.22, 141.9542372, 158.38288028632854, 154.84280938000003, -16.4286430863286, 141.9542372,
22.240000000000002, 137.7391796, 154.64081220923424, 157.77977494, -16.901632609234248, 141.9542372,
22.26, 126.4334644, 149.5276875141869, 148.3476199, -23.094223114186917, 137.7391796,
22.28, 161.6382557, 151.722961089027, 156.06440068, 9.915294610973, 141.9542372,
22.3, 137.7391796, 149.18813154938903, 141.10086330000001, -11.44895194938902, 137.7391796,
22.32, 123.0543518, 144.45088097499138, 137.32088622, -21.396529174991382, 137.7391796,
22.34, 146.4261779, 144.80894156103506, 139.05828588000003, 1.617236338964922, 137.7391796,
22.36, 137.7391796, 143.5274111344403, 141.31942892, -5.788231534440316, 137.7391796,
22.38, 212.5568665, 156.0403285239924, 151.50315108, 56.51653797600763, 137.7391796,
22.400000000000002, 15.0527957, 130.48362462359398, 126.96587430000001, -115.43082892359396, 137.7391796,
22.42, 195.1100703, 142.1984117626028, 141.377018, 52.91165853739719, 146.4261779,
22.44, 195.1100703, 151.78966825907176, 151.11379648000002, 43.32040204092822, 195.1100703,
22.46, 203.47233, 161.1581454317752, 164.26042656, 42.314184568224775, 195.1100703,
22.48, 187.3880708, 165.91282425009405, 159.22666742, 21.475246549905933, 195.1100703,
22.5, 16.81406514, 138.8858044691999, 159.57892130800002, -122.07173932919994, 195.1100703,
22.52, 187.3880708, 147.6777737609952, 158.03452140800002, 39.7102970390048, 187.3880708,
22.54, 8.655921681, 122.47738732875025, 120.7436916842, -113.82146564775026, 187.3880708,
22.56, 126.4334644, 123.19450244022116, 105.33591856420001, 3.238961959778834, 126.4334644,
22.580000000000002, 81.18756483, 115.57993649411617, 84.09581737020001, -34.39237166411617, 81.18756483,
22.6, 42.93985025, 102.41252276429478, 89.32097439220001, -59.472672514294786, 81.18756483,
22.62, 195.1100703, 119.21573739761004, 90.86537429220002, 75.89433290238995, 81.18756483,
22.64, 23.09912158, 101.79275083165892, 93.754014272, -78.69362925165893, 81.18756483,
22.66, 195.1100703, 118.70831105646648, 107.489335452, 76.40175924353349, 81.18756483,
22.68, 187.3880708, 131.15783938396194, 128.729436646, 56.230231416038045, 187.3880708,
22.7, 141.9542372, 133.1148942855457, 148.532314036, 8.839342914454292, 187.3880708,
22.72, 151.1789247, 136.38934747515026, 139.74608491600003, 14.789577224849744, 151.1789247,
22.740000000000002, 146.4261779, 138.2087161677468, 164.41149618000003, 8.217461732253229, 151.1789247,
22.76, 151.1789247, 140.55981610080985, 155.62526706, 10.619108599190152, 151.1789247,
22.78, 137.7391796, 140.0485214464673, 145.69548882, -2.309341846467289, 146.4261779,
22.8, 42.0973555, 122.29298736021755, 125.72411248, -80.19563186021753, 146.4261779,
22.82, 12.74341533, 102.43501893767063, 98.03701060600001, -89.69160360767063, 137.7391796,
22.84, 101.2448739, 102.2192822429641, 89.000749806, -0.9744083429640966, 101.2448739,
22.86, 32.96174238, 89.66502014833294, 65.357313342, -56.70327776833295, 42.0973555,
22.88, 212.5568665, 111.941532589356, 80.32085072199999, 100.61533391064401, 42.0973555,
22.900000000000002, 141.9542372, 117.38191295222043, 100.292227062, 24.572324247779562, 101.2448739,
22.92, 195.1100703, 131.47163749928856, 136.765558056, 63.63843280071143, 141.9542372,
22.94, 212.5568665, 146.16989589674694, 159.02795657600004, 66.3869706032531, 195.1100703,
22.96, 203.47233, 156.55706497344218, 193.1300741, 46.915265026557826, 203.47233,
22.98, 212.5568665, 166.7081068239438, 193.1300741, 45.84875967605622, 203.47233,
23.0, 195.1100703, 171.85650935435518, 203.76124072000002, 23.253560945644814, 203.47233,
23.02, 137.7391796, 165.67208668279306, 192.28706258, -27.932907082793047, 203.47233,
23.04, 133.7597114, 159.8873544477883, 176.52763156, -26.12764304778834, 195.1100703,
23.06, 167.4100111, 161.25098075398765, 169.31516778, 6.159030346012333, 167.4100111,
23.080000000000002, 119.8456957, 153.74547591365982, 150.77293362, -33.89978021365982, 137.7391796,
23.1, 113.8911348, 146.52110951341348, 134.52914651999998, -32.62997471341346, 133.7597114,
23.12, 123.0543518, 142.26730801500156, 131.59218096, -19.212956215001537, 123.0543518,
23.14, 123.0543518, 138.78458991076252, 129.45110904, -15.7302381107625, 123.0543518,
23.16, 81.18756483, 128.3440205494241, 112.206619786, -47.15645571942409, 119.8456957,
23.18, 9.34449758, 106.7730666366772, 90.10638016200001, -97.42856905667719, 113.8911348,
23.2, 212.5568665, 125.94841637445121, 109.83952650200001, 86.60845012554881, 123.0543518,
23.22, 20.65959466, 106.86279095296601, 89.36057507400001, -86.203196292966, 81.18756483,
23.240000000000002, 173.5942396, 118.95915039522919, 99.46855263399999, 54.63508920477082, 81.18756483,
23.26, 195.1100703, 132.76297029878592, 122.25305372800001, 62.34710000121408, 173.5942396,
23.28, 222.4602306, 149.0223251245552, 164.876200332, 73.43790547544475, 195.1100703,
23.3, 156.2394462, 150.3305672268461, 153.612716272, 5.908878973153882, 173.5942396,
23.32, 119.8456957, 144.80459752266023, 173.44993648, -24.958901822660263, 173.5942396,
23.34, 123.0543518, 140.86194686014477, 163.34195892000002, -17.807595060144774, 156.2394462,
23.36, 137.7391796, 140.2958851905856, 151.86778078, -2.5567055905855973, 137.7391796,
23.38, 180.2362215, 147.53583987520528, 143.42297896, 32.700381624794694, 137.7391796,
23.400000000000002, 156.2394462, 149.11353603920654, 143.42297896000002, 7.125910160793467, 137.7391796,
23.42, 180.2362215, 154.7551217948754, 155.50108412000003, 25.48109970512457, 156.2394462,
23.44, 180.2362215, 159.3740615491682, 166.93745806000004, 20.86215995083178, 180.2362215,
23.46, 187.3880708, 164.45213990933294, 176.8672363, 22.935930890667077, 180.2362215,
23.48, 187.3880708, 168.6097188293396, 178.29760616000002, 18.778351970660403, 180.2362215,
23.5, 203.47233, 174.92923810198036, 187.74418292000001, 28.54309189801965, 187.3880708,
23.52, 173.5942396, 174.68724392888436, 186.41578654, -1.0930043288843514, 187.3880708,
23.54, 180.2362215, 175.69310291438768, 186.41578654000003, 4.543118585612326, 187.3880708,
23.56, 195.1100703, 179.212801969887, 187.96018644, 15.897268330113, 187.3880708,
23.580000000000002, 36.99156441, 153.43246534108883, 157.88088516200003, -116.44090093108883, 180.2362215,
23.6, 195.1100703, 160.98733340550402, 156.208433222, 34.12273689449596, 180.2362215,
23.62, 180.2362215, 164.47656485447948, 157.536829602, 15.759656645520465, 180.2362215,
23.64, 187.3880708, 168.62971628307332, 158.967199462, 18.75835451692665, 187.3880708,
23.66, 195.1100703, 173.42979011395005, 158.96719946200002, 21.680280186049906, 187.3880708,
23.68, 187.3880708, 175.95999714223646, 189.04650074, 11.428073657763502, 187.3880708,
23.7, 167.4100111, 174.4101476111665, 183.50648890000002, -7.000136511166547, 187.3880708,
23.72, 187.3880708, 176.76264597421815, 184.93685876, 10.625424825781842, 187.3880708,
23.740000000000002, 180.2362215, 177.3922983939034, 183.50648890000002, 2.8439231060965913, 187.3880708,
23.76, 36.67245333, 151.88411805218655, 151.818965506, -115.21166472218655, 180.2362215,
23.78, 42.51456593, 132.05878170279937, 122.84426453200001, -89.54421577279938, 167.4100111,
23.8, 94.88576846, 125.3204575864549, 108.339416004, -30.434689126454934, 94.88576846,
23.82, 180.2362215, 135.27499675521057, 106.90904614400002, 44.9612247447894, 94.88576846,
23.84, 187.3880708, 144.72149444210092, 108.33941600400001, 42.666576357899075, 94.88576846,
23.86, 195.1100703, 153.85539364133527, 140.026939398, 41.25467665866471, 180.2362215,
23.88, 187.3880708, 159.9338367771656, 169.001640372, 27.454234022834406, 187.3880708,
23.900000000000002, 203.47233, 167.82602665578818, 190.71895268000003, 35.646303344211816, 187.3880708,
23.92, 173.5942396, 168.8716262722713, 189.39055630000001, 4.722613327728702, 187.3880708,
23.94, 203.47233, 175.14366977996855, 192.60740814000002, 28.328660220031455, 195.1100703,
23.96, 187.3880708, 177.36320313188085, 191.06300824000002, 10.024867668119164, 187.3880708,
23.98, 167.4100111, 175.5589955077916, 187.0673963, -8.148984407791591, 187.3880708,
24.0, 195.1100703, 179.10300411189127, 185.39494436, 16.00706618810875, 187.3880708,
24.02, 187.3880708, 180.60483191114344, 188.1537106, 6.783238888856593, 187.3880708,
24.04, 187.3880708, 181.8344245162186, 184.93685876, 5.5536462837814105, 187.3880708,
24.060000000000002, 167.4100111, 179.21972195896882, 180.94124682, -11.809710858968817, 187.3880708,
24.080000000000002, 173.5942396, 178.19999500818545, 182.17809252, -4.605755408185418, 187.3880708,
24.1, 167.4100111, 176.244102750848, 176.63808068, -8.834091650847975, 173.5942396,
24.12, 187.3880708, 178.2641614468408, 176.63808068, 9.123909353159231, 173.5942396,
24.14, 161.6382557, 175.25039603271452, 171.48811766, -13.61214033271449, 167.4100111,
24.16, 151.1789247, 170.88697855192842, 168.24190038, -19.70805385192839, 167.4100111,
24.18, 187.3880708, 173.8781191171271, 171.00066662, 13.509951682872924, 167.4100111,
24.2, 180.2362215, 175.0306475479236, 173.5659087, 5.205573952076437, 180.2362215,
24.22, 195.1100703, 178.6704293888213, 175.1103086, 16.439640911178714, 180.2362215,
24.240000000000002, 195.1100703, 181.65043071645906, 181.80467152000003, 13.459639583540948, 187.3880708,
24.26, 203.47233, 185.60606996599464, 192.26335258000003, 17.866260034005364, 195.1100703,
24.28, 180.2362215, 184.6326815784784, 190.83298272000002, -4.396460078478453, 195.1100703,
24.3, 167.4100111, 181.51074107085856, 188.26774064, -14.100729970858593, 195.1100703,
24.32, 161.6382557, 177.9084706132142, 181.57337772, -16.27021491321421, 180.2362215,
24.34, 203.47233, 182.54241215267723, 183.24582966, 20.929917847322763, 180.2362215,
24.36, 187.3880708, 183.42078104651858, 180.02897782000002, 3.9672897534814027, 180.2362215,
24.38, 187.3880708, 184.1399286724536, 181.45934768, 3.2481421275463895, 187.3880708,
24.400000000000002, 195.1100703, 186.12847798390683, 186.99935952, 8.98159231609316, 187.3880708,
24.42, 173.5942396, 183.856406031315, 189.39055630000001, -10.262166431314983, 187.3880708,
24.44, 187.3880708, 184.49658824431555, 186.17370446, 2.8914825556844637, 187.3880708,
24.46, 161.6382557, 180.3530755181144, 181.02374144, -18.7148198181144, 187.3880708,
24.48, 187.3880708, 181.62830381496175, 181.02374144, 5.759766985038249, 187.3880708,
24.5, 167.4100111, 179.05096460200383, 175.4837296, -11.640953502003843, 173.5942396,
24.52, 180.2362215, 179.26581522731271, 176.81212598, 0.9704062726872706, 180.2362215,
24.54, 180.2362215, 179.44172004157116, 175.38175612, 0.7945014584288465, 180.2362215,
24.560000000000002, 180.2362215, 179.585738722619, 179.10134928, 0.6504827773810044, 180.2362215,
24.580000000000002, 33.48451673, 153.10208023763036, 148.320638466, -119.61756350763034, 180.2362215,
24.6, 20.3512934, 129.03844507926775, 118.908894926, -108.68715167926771, 180.2362215,
24.62, 48.76822062, 114.48792194127492, 92.61529475, -65.7197013212749, 48.76822062,
24.64, 161.6382557, 123.03482743384082, 88.89570159000002, 38.60342826615919, 48.76822062,
24.66, 187.3880708, 134.70009139581384, 90.32607145, 52.68797940418615, 48.76822062,
24.68, 146.4261779, 136.8256702657701, 112.914403684, 9.600507634229878, 146.4261779,
24.7, 35.15363002, 118.39565609739424, 115.87487100800001, -83.24202607739424, 146.4261779,
24.72, 91.0596522, 113.44047925705624, 124.33315732400001, -22.380827057056237, 146.4261779,
24.740000000000002, 24.04064398, 97.23503844143178, 96.81363498, -73.19439446143178, 91.0596522,
24.76, 15.22420495, 82.3689964149929, 62.38086181, -67.14479146499292, 35.15363002,
24.78, 41.28626353, 74.92196036343181, 41.352878936, -33.63569683343182, 35.15363002,
24.8, 44.72654354, 69.44845989535189, 43.26746164000001, -24.721916355351897, 41.28626353,
24.82, 17.54346714, 60.039680947096436, 28.564224628000005, -42.49621380709645, 24.04064398,
24.84, 15.4587095, 51.95852182582927, 26.847837732000006, -36.49981232582928, 17.54346714,
24.86, 12.7844903, 44.857474632242806, 26.359894802000007, -32.07298433224281, 17.54346714,
24.88, 8.714430394, 38.30585222170735, 19.845528174800002, -29.591421827707347, 15.4587095,
24.900000000000002, 6.835773588, 32.60129476719852, 12.267374184400001, -25.765521179198522, 12.7844903,
24.92, 5.694064664, 27.723841429634263, 9.897493689200001, -22.02977676563427, 8.714430394,
24.94, 4.871415041, 23.581399307825677, 7.780034797400001, -18.70998426682568, 6.835773588,
24.96, 4.669566218, 20.153265565718073, 6.157049981, -15.483699347718073, 5.694064664,
24.98, 5.139880227, 17.43180051161858, 5.4421399476, -12.29192028461858, 5.139880227,
25.0, 4.995467223, 15.177475741919464, 5.074078674600001, -10.182008518919464, 4.995467223,
25.02, 4.814711537, 13.299025278463267, 4.898208049200001, -8.484313741463266, 4.871415041,
25.04, 4.566148241, 11.716023234419715, 4.8371546892, -7.149874993419715, 4.814711537,
25.060000000000002, 4.777613532, 10.458302932825669, 4.858764152000001, -5.680689400825669, 4.814711537,
25.080000000000002, 4.527117577, 9.383161430020246, 4.736211622000001, -4.856043853020248, 4.777613532,
25.1, 4.336173896, 8.468297800503583, 4.6043529566, -4.132123904503585, 4.566148241,
25.12, 4.122979951, 7.680625306287265, 4.4660066394, -3.557645355287267, 4.527117577,
25.14, 4.499631471, 7.10400894930116, 4.4527032854, -2.6043774783011617, 4.499631471,
25.16, 4.063822459, 6.552916633701775, 4.3099450708, -2.4890941747017767, 4.336173896,
25.18, 3.736926838, 6.042464284094827, 4.151906923, -2.305537446094828, 4.122979951,
25.2, 3.954556059, 5.6639907324896, 4.0755833556, -1.7094346734896004, 4.063822459,
25.22, 3.850833939, 5.335321165982199, 4.0211541532, -1.4844872269821998, 3.954556059,
25.240000000000002, 3.665770221, 5.032682923487332, 3.8543819032, -1.3669127024873329, 3.850833939,
25.26, 3.312472601, 4.720861693782572, 3.7041119316000004, -1.4083890927825717, 3.736926838,
25.28, 3.729311133, 4.54112407034441, 3.7025887906, -0.8118129373444103, 3.729311133,
25.3, 3.541333775, 4.359892836427386, 3.6199443338000004, -0.8185590614273867, 3.665770221,
25.32, 3.614994785, 4.224865727611466, 3.572776503, -0.6098709426114653, 3.614994785,
25.34, 3.405584818, 4.076355294108609, 3.5207394224, -0.670770476108609, 3.541333775,
25.36, 3.370861837, 3.9484710264301204, 3.5324172696000002, -0.5776091894301204, 3.541333775,
25.38, 3.306440032, 3.832090551569178, 3.4478430494000003, -0.5256505195691781, 3.405584818,
25.400000000000002, 3.297430927, 3.735173204063914, 3.3990624798000004, -0.4377422770639137, 3.370861837,
25.42, 3.261864521, 3.649376895523266, 3.328436427, -0.3875123745232662, 3.306440032,
25.44, 3.253088609, 3.5775420162611766, 3.2979371852000003, -0.32445340726117666, 3.297430927,
25.46, 3.184492636, 3.5062942510980672, 3.260663345, -0.32180161509806754, 3.261864521,
25.48, 3.198551623, 3.450509976656928, 3.2390856632000005, -0.251958353656928, 3.253088609,
25.5, 3.187294861, 3.402797170863305, 3.21705845, -0.21550230986330496, 3.198551623,
25.52, 3.207044793, 3.3673132847448293, 3.2060945044000007, -0.16026849174482902, 3.198551623,
25.54, 3.187294861, 3.334681480640515, 3.1929357548000006, -0.14738661964051541, 3.187294861,
25.560000000000002, 3.143024094, 3.299939890497147, 3.1846420464000005, -0.156915796497147, 3.187294861,
25.580000000000002, 3.156730348, 3.2739804045766423, 3.1762777914000004, -0.11725005657664209, 3.187294861,
25.6, 3.115954161, 3.245335106409589, 3.1620096514, -0.12938094540958892, 3.156730348,
25.62, 2.964998379, 3.1945186789474693, 3.1136003686000002, -0.22952029994746959, 3.143024094,
25.64, 2.724559691, 3.109329567117998, 3.0210533346000004, -0.3847698761179982, 3.115954161,
25.66, 2.972331518, 3.084496033924593, 2.9869148194000004, -0.11216451592459309, 2.972331518,
25.68, 2.974783701, 3.0646085619572943, 2.95052549, -0.08982486095729415, 2.972331518,
25.7, 2.898207247, 3.0344451209081518, 2.9069761072, -0.13623787390815156, 2.964998379,
25.72, 2.907569991, 3.0114465616565678, 2.8954904296000006, -0.10387657065656791, 2.907569991,
25.740000000000002, 2.891223379, 2.989653795873844, 2.9288231672, -0.09843041687384389, 2.907569991,
25.76, 2.933621818, 2.9794969214411013, 2.9210812272, -0.045875103441100476, 2.907569991,
25.78, 2.945613393, 2.973354879757522, 2.9152471656000003, -0.027741486757521784, 2.907569991,
25.8, 2.928851592, 2.9652878023001623, 2.9213760346000006, -0.03643621030016202, 2.928851592,
25.82, 2.940805403, 2.960849896216178, 2.9280231170000004, -0.020044493216177264, 2.933621818,
25.84, 2.955275138, 2.959839363992559, 2.9408334688, -0.004564225992558565, 2.940805403,
25.86, 2.952853959, 2.9585731248901124, 2.9446798970000003, -0.005719165890112128, 2.945613393,
25.88, 2.950436615, 2.9570982258697582, 2.9456445414, -0.006661610869757915, 2.950436615,
25.900000000000002, 2.979699825, 2.9611952007233304, 2.955814188, 0.018504624276669733, 2.952853959,
25.92, 2.960129035, 2.9610019376655683, 2.9596789144, -8.729026655681527E-4, 2.955275138,
25.94, 2.984631691, 2.965285285257454, 2.9655502250000003, 0.019346405742546296, 2.960129035,
25.96, 2.969883243, 2.9661187535948246, 2.9689560818, 0.0037644894051755105, 2.969883243,
25.98, 2.926472103, 2.9589320350985204, 2.9641631794, -0.0324599320985199, 2.969883243,
26.0, 2.926472103, 2.9530480476518814, 2.9535176350000003, -0.02657594465188135, 2.960129035,
26.02, 2.964998379, 2.9552142752158232, 2.9544915038, 0.0097841037841764, 2.964998379,
26.04, 2.95770016, 2.955664889678586, 2.9491051976, 0.002035270321413773, 2.95770016,
26.060000000000002, 2.936012571, 2.952102528671447, 2.9423310632, -0.01608995767144717, 2.936012571,
26.080000000000002, 2.955275138, 2.9526776251752116, 2.9480916701999997, 0.0025975128247881386, 2.955275138,
26.1, 2.909919827, 2.9449269512999474, 2.944781215, -0.035007124299947706, 2.955275138,
26.12, 2.921724326, 2.9407210288852124, 2.9361264044, -0.01899670288521221, 2.936012571,
26.14, 2.921724326, 2.9372775108592086, 2.9289312376, -0.015553184859208462, 2.921724326,
26.16, 2.87505363, 2.925998234835294, 2.9167394494, -0.05094460483529436, 2.921724326,
26.18, 2.933621818, 2.927380156014408, 2.9124087854000003, 0.006241661985592298, 2.921724326,
26.2, 2.801123574, 2.9044937204737082, 2.8906495348000005, -0.10337014647370825, 2.921724326,
26.22, 2.933621818, 2.90977374877657, 2.8930290332000004, 0.023848069223429996, 2.921724326,
26.240000000000002, 2.955275138, 2.918021751335007, 2.8997391956, 0.037253386664992914, 2.933621818,
26.26, 3.057959988, 2.9433882501108655, 2.9363204672000003, 0.11457173788913433, 2.933621818,
26.28, 2.785912057, 2.9148426591775127, 2.906778515, -0.12893060217751265, 2.933621818,
26.3, 2.933621818, 2.918246743155094, 2.9332781638000003, 0.015375074844906467, 2.933621818,
26.32, 3.009529781, 2.934793550681994, 2.9484597564, 0.07473623031800573, 2.955275138,
26.34, 2.90054246, 2.928584881267811, 2.9375132208, -0.028042421267811132, 2.933621818,
26.36, 2.912273339, 2.925628100284788, 2.908375891, -0.013354761284788592, 2.912273339,
26.38, 2.861332471, 2.9139732799839573, 2.9234599738, -0.052640808983957524, 2.912273339,
26.400000000000002, 2.928851592, 2.9166702603985764, 2.9225059286, 0.012181331601423429, 2.912273339,
26.42, 2.926472103, 2.9184470330253847, 2.905894393, 0.008025069974615594, 2.912273339,
26.44, 2.888902653, 2.913091545507405, 2.9035664316000003, -0.02418889250740501, 2.912273339,
26.46, 2.938407096, 2.917680476280614, 2.9087931830000002, 0.020726619719385598, 2.926472103,
26.48, 2.912273339, 2.916700328577753, 2.9189813566, -0.004426989577753459, 2.926472103,
26.5, 2.950436615, 2.922815679811459, 2.9232983612, 0.027620935188540606, 2.926472103,
26.52, 2.914630536, 2.9213319649568077, 2.9209300478, -0.00670142895680767, 2.914630536,
26.54, 2.945613393, 2.925733441132388, 2.9322721958, 0.01987995186761146, 2.938407096,
26.560000000000002, 2.950436615, 2.930211366855954, 2.9346780996, 0.02022524814404601, 2.945613393,
26.580000000000002, 2.936012571, 2.931262946762386, 2.939425946, 0.004749624237613971, 2.945613393,
26.6, 2.92409635, 2.9299638631642746, 2.934157893, -0.005867513164274616, 2.936012571,
26.62, 2.938407096, 2.9314943616219935, 2.938913205, 0.006912734378005983, 2.938407096,
26.64, 2.926472103, 2.9305839805837373, 2.935084947, -0.004111877583737227, 2.936012571,
26.66, 2.943207499, 2.9328722362605593, 2.9336391238, 0.010335262739440625, 2.936012571,
26.68, 2.919356021, 2.930422162099042, 2.9303078138000003, -0.011066141099042125, 2.926472103,
26.7, 2.916991427, 2.9279875828620296, 2.9288868292, -0.010996155862029774, 2.926472103,
26.72, 2.912273339, 2.9251390737112106, 2.9236600777999997, -0.012865734711210672, 2.919356021,
26.740000000000002, 2.912273339, 2.922806911669011, 2.9208203249999998, -0.010533572669011044, 2.916991427,
26.76, 2.945613393, 2.9269410253648203, 2.9213015037999996, 0.018672367635179567, 2.916991427,
26.78, 2.919356021, 2.925566097335709, 2.9213015038, -0.006210076335709145, 2.916991427,
26.8, 2.886585528, 2.9185001188876334, 2.915220324, -0.03191459088763369, 2.912273339,
26.82, 2.879655677, 2.911458816159556, 2.9086967916, -0.031803139159556196, 2.912273339,
26.84, 2.936012571, 2.9159096568085916, 2.9134446380000005, 0.020102914191408874, 2.919356021,
26.86, 2.926472103, 2.9178243034753626, 2.90961638, 0.00864779952463789, 2.919356021,
26.88, 2.845483736, 2.9047111832871924, 2.894841923, -0.059227447287192224, 2.886585528,
26.900000000000002, 3.009529781, 2.923711571558015, 2.9194307736000003, 0.08581820944198523, 2.926472103,
26.92, 2.994542948, 2.9365511218241034, 2.9424082278, 0.05799182617589667, 2.936012571,
26.94, 2.872757938, 2.92498737943355, 2.9297573012, -0.052229441433550364, 2.926472103,
26.96, 2.979699825, 2.9349050632386424, 2.9404028456000004, 0.044794761761357646, 2.979699825,
26.98, 2.836503344, 2.9170678576964217, 2.9386067672, -0.08056451369642187, 2.979699825,
27.0, 2.972331518, 2.927085459781806, 2.9311671146000005, 0.04524605821819404, 2.972331518,
27.02, 2.861332471, 2.9151664650224562, 2.9045250192000003, -0.05383399402245574, 2.872757938,
27.04, 2.933621818, 2.9185118529583756, 2.9166977952, 0.015109965041625019, 2.933621818,
